episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
4,62,7,4000032,0.9204984556139846,25,calibration,id
4,62,8,4000032,0.9204984556139846,25,calibration,id
4,62,9,4000032,0.9204984556139846,25,calibration,id
4,62,10,4000032,0.9204984556139846,25,calibration,id
4,62,11,4000032,0.9204984556139846,25,calibration,id
4,62,12,4000032,0.9204984556139846,25,calibration,id
4,62,13,4000032,0.9204984556139846,25,calibration,id
4,62,14,4000032,0.9204984556139846,25,calibration,id
4,62,15,4000032,0.9204984556139846,25,calibration,id
4,65,0,4000033,3.452781809907536,81,calibration,id
4,65,1,4000033,3.452781809907536,81,calibration,id
4,65,2,4000033,3.452781809907536,81,calibration,id
4,65,3,4000033,3.452781809907536,81,calibration,id
4,65,4,4000033,3.452781809907536,81,calibration,id
4,65,5,4000033,3.452781809907536,81,calibration,id
4,65,6,4000033,3.452781809907536,81,calibration,id
4,65,7,4000033,3.452781809907536,81,calibration,id
4,65,8,4000033,3.452781809907536,81,calibration,id
4,65,9,4000033,3.452781809907536,81,calibration,id
4,65,10,4000033,3.452781809907536,81,calibration,id
4,65,11,4000033,3.452781809907536,81,calibration,id
4,65,12,4000033,3.452781809907536,81,calibration,id
4,65,13,4000033,3.452781809907536,81,calibration,id
4,65,14,4000033,3.452781809907536,81,calibration,id
4,65,15,4000033,3.452781809907536,81,calibration,id
4,66,0,4000034,0.7803079848533995,27,calibration,id
4,66,1,4000034,0.7803079848533995,27,calibration,id
4,66,2,4000034,0.7803079848533995,27,calibration,id
4,66,3,4000034,0.7803079848533995,27,calibration,id
4,66,4,4000034,0.7803079848533995,27,calibration,id
4,66,5,4000034,0.7803079848533995,27,calibration,id
4,66,6,4000034,0.7803079848533995,27,calibration,id
4,66,7,4000034,0.7803079848533995,27,calibration,id
4,66,8,4000034,0.7803079848533995,27,calibration,id
4,66,9,4000034,0.7803079848533995,27,calibration,id
4,66,10,4000034,0.7803079848533995,27,calibration,id
4,66,11,4000034,0.7803079848533995,27,calibration,id
4,66,12,4000034,0.7803079848533995,27,calibration,id
4,66,13,4000034,0.7803079848533995,27,calibration,id
4,66,14,4000034,0.7803079848533995,27,calibration,id
4,66,15,4000034,0.7803079848533995,27,calibration,id
5,2,0,5000000,1.1095550951039788,43,calibration,id
5,2,1,5000000,1.1095550951039788,43,calibration,id
5,2,2,5000000,1.1095550951039788,43,calibration,id
5,2,3,5000000,1.1095550951039788,43,calibration,id
5,2,4,5000000,1.1095550951039788,43,calibration,id
5,2,5,5000000,1.1095550951039788,43,calibration,id
5,2,6,5000000,1.1095550951039788,43,calibration,id
5,2,7,5000000,1.1095550951039788,43,calibration,id
5,2,8,5000000,1.1095550951039788,43,calibration,id
5,2,9,5000000,1.1095550951039788,43,calibration,id
5,2,10,5000000,1.1095550951039788,43,calibration,id
5,2,11,5000000,1.1095550951039788,43,calibration,id
5,2,12,5000000,1.1095550951039788,43,calibration,id
5,2,13,5000000,1.1095550951039788,43,calibration,id
5,2,14,5000000,1.1095550951039788,43,calibration,id
5,2,15,5000000,1.1095550951039788,43,calibration,id
5,3,0,5000001,1.5039360169525293,31,calibration,id
5,3,1,5000001,1.5039360169525293,31,calibration,id
5,3,2,5000001,1.5039360169525293,31,calibration,id
5,3,3,5000001,1.5039360169525293,31,calibration,id
5,3,4,5000001,1.5039360169525293,31,calibration,id
5,3,5,5000001,1.5039360169525293,31,calibration,id
5,3,6,5000001,1.5039360169525293,31,calibration,id
5,3,7,5000001,1.5039360169525293,31,calibration,id
5,3,8,5000001,1.5039360169525293,31,calibration,id
5,3,9,5000001,1.5039360169525293,31,calibration,id
5,3,10,5000001,1.5039360169525293,31,calibration,id
5,3,11,5000001,1.5039360169525293,31,calibration,id
5,3,12,5000001,1.5039360169525293,31,calibration,id
5,3,13,5000001,1.5039360169525293,31,calibration,id
5,3,14,5000001,1.5039360169525293,31,calibration,id
5,3,15,5000001,1.5039360169525293,31,calibration,id
5,6,0,5000002,1.7202578602308485,26,calibration,id
5,6,1,5000002,1.7202578602308485,26,calibration,id
5,6,2,5000002,1.7202578602308485,26,calibration,id
5,6,3,5000002,1.7202578602308485,26,calibration,id
5,6,4,5000002,1.7202578602308485,26,calibration,id
5,6,5,5000002,1.7202578602308485,26,calibration,id
5,6,6,5000002,1.7202578602308485,26,calibration,id
5,6,7,5000002,1.7202578602308485,26,calibration,id
5,6,8,5000002,1.7202578602308485,26,calibration,id
5,6,9,5000002,1.7202578602308485,26,calibration,id
5,6,10,5000002,1.7202578602308485,26,calibration,id
5,6,11,5000002,1.7202578602308485,26,calibration,id
5,6,12,5000002,1.7202578602308485,26,calibration,id
5,6,13,5000002,1.7202578602308485,26,calibration,id
5,6,14,5000002,1.7202578602308485,26,calibration,id
5,6,15,5000002,1.7202578602308485,26,calibration,id
5,7,0,5000003,1.4149973114945353,36,calibration,id
5,7,1,5000003,1.4149973114945353,36,calibration,id
5,7,2,5000003,1.4149973114945353,36,calibration,id
5,7,3,5000003,1.4149973114945353,36,calibration,id
5,7,4,5000003,1.4149973114945353,36,calibration,id
5,7,5,5000003,1.4149973114945353,36,calibration,id
5,7,6,5000003,1.4149973114945353,36,calibration,id
5,7,7,5000003,1.4149973114945353,36,calibration,id
5,7,8,5000003,1.4149973114945353,36,calibration,id
5,7,9,5000003,1.4149973114945353,36,calibration,id
5,7,10,5000003,1.4149973114945353,36,calibration,id
5,7,11,5000003,1.4149973114945353,36,calibration,id
5,7,12,5000003,1.4149973114945353,36,calibration,id
5,7,13,5000003,1.4149973114945353,36,calibration,id
5,7,14,5000003,1.4149973114945353,36,calibration,id
5,7,15,5000003,1.4149973114945353,36,calibration,id
5,8,0,5000004,0.9788677911136261,19,calibration,id
5,8,1,5000004,0.9788677911136261,19,calibration,id
5,8,2,5000004,0.9788677911136261,19,calibration,id
5,8,3,5000004,0.9788677911136261,19,calibration,id
5,8,4,5000004,0.9788677911136261,19,calibration,id
5,8,5,5000004,0.9788677911136261,19,calibration,id
5,8,6,5000004,0.9788677911136261,19,calibration,id
5,8,7,5000004,0.9788677911136261,19,calibration,id
5,8,8,5000004,0.9788677911136261,19,calibration,id
5,8,9,5000004,0.9788677911136261,19,calibration,id
5,8,10,5000004,0.9788677911136261,19,calibration,id
5,8,11,5000004,0.9788677911136261,19,calibration,id
5,8,12,5000004,0.9788677911136261,19,calibration,id
5,8,13,5000004,0.9788677911136261,19,calibration,id
5,8,14,5000004,0.9788677911136261,19,calibration,id
5,8,15,5000004,0.9788677911136261,19,calibration,id
5,11,0,5000005,1.9741739005908432,30,calibration,id
5,11,1,5000005,1.9741739005908432,30,calibration,id
5,11,2,5000005,1.9741739005908432,30,calibration,id
5,11,3,5000005,1.9741739005908432,30,calibration,id
5,11,4,5000005,1.9741739005908432,30,calibration,id
5,11,5,5000005,1.9741739005908432,30,calibration,id
5,11,6,5000005,1.9741739005908432,30,calibration,id
5,11,7,5000005,1.9741739005908432,30,calibration,id
5,11,8,5000005,1.9741739005908432,30,calibration,id
5,11,9,5000005,1.9741739005908432,30,calibration,id
5,11,10,5000005,1.9741739005908432,30,calibration,id
5,11,11,5000005,1.9741739005908432,30,calibration,id
5,11,12,5000005,1.9741739005908432,30,calibration,id
5,11,13,5000005,1.9741739005908432,30,calibration,id
5,11,14,5000005,1.9741739005908432,30,calibration,id
5,11,15,5000005,1.9741739005908432,30,calibration,id
5,12,0,5000006,1.9771651749416375,48,calibration,id
5,12,1,5000006,1.9771651749416375,48,calibration,id
5,12,2,5000006,1.9771651749416375,48,calibration,id
5,12,3,5000006,1.9771651749416375,48,calibration,id
5,12,4,5000006,1.9771651749416375,48,calibration,id
5,12,5,5000006,1.9771651749416375,48,calibration,id
5,12,6,5000006,1.9771651749416375,48,calibration,id
5,12,7,5000006,1.9771651749416375,48,calibration,id
5,12,8,5000006,1.9771651749416375,48,calibration,id
5,12,9,5000006,1.9771651749416375,48,calibration,id
5,12,10,5000006,1.9771651749416375,48,calibration,id
5,12,11,5000006,1.9771651749416375,48,calibration,id
5,12,12,5000006,1.9771651749416375,48,calibration,id
5,12,13,5000006,1.9771651749416375,48,calibration,id
5,12,14,5000006,1.9771651749416375,48,calibration,id
5,12,15,5000006,1.9771651749416375,48,calibration,id
5,13,0,5000007,1.0666646707999188,58,calibration,id
5,13,1,5000007,1.0666646707999188,58,calibration,id
5,13,2,5000007,1.0666646707999188,58,calibration,id
5,13,3,5000007,1.0666646707999188,58,calibration,id
5,13,4,5000007,1.0666646707999188,58,calibration,id
5,13,5,5000007,1.0666646707999188,58,calibration,id
5,13,6,5000007,1.0666646707999188,58,calibration,id
5,13,7,5000007,1.0666646707999188,58,calibration,id
5,13,8,5000007,1.0666646707999188,58,calibration,id
5,13,9,5000007,1.0666646707999188,58,calibration,id
5,13,10,5000007,1.0666646707999188,58,calibration,id
5,13,11,5000007,1.0666646707999188,58,calibration,id
5,13,12,5000007,1.0666646707999188,58,calibration,id
5,13,13,5000007,1.0666646707999188,58,calibration,id
5,13,14,5000007,1.0666646707999188,58,calibration,id
5,13,15,5000007,1.0666646707999188,58,calibration,id
5,13,0,5000008,1.0775407650975362,26,calibration,id
5,13,1,5000008,1.0775407650975362,26,calibration,id
5,13,2,5000008,1.0775407650975362,26,calibration,id
5,13,3,5000008,1.0775407650975362,26,calibration,id
5,13,4,5000008,1.0775407650975362,26,calibration,id
5,13,5,5000008,1.0775407650975362,26,calibration,id
5,13,6,5000008,1.0775407650975362,26,calibration,id
5,13,7,5000008,1.0775407650975362,26,calibration,id
5,13,8,5000008,1.0775407650975362,26,calibration,id
5,13,9,5000008,1.0775407650975362,26,calibration,id
5,13,10,5000008,1.0775407650975362,26,calibration,id
5,13,11,5000008,1.0775407650975362,26,calibration,id
5,13,12,5000008,1.0775407650975362,26,calibration,id
5,13,13,5000008,1.0775407650975362,26,calibration,id
5,13,14,5000008,1.0775407650975362,26,calibration,id
5,13,15,5000008,1.0775407650975362,26,calibration,id
5,14,0,5000009,1.207151252479641,23,calibration,id
5,14,1,5000009,1.207151252479641,23,calibration,id
5,14,2,5000009,1.207151252479641,23,calibration,id
5,14,3,5000009,1.207151252479641,23,calibration,id
5,14,4,5000009,1.207151252479641,23,calibration,id
5,14,5,5000009,1.207151252479641,23,calibration,id
5,14,6,5000009,1.207151252479641,23,calibration,id
5,14,7,5000009,1.207151252479641,23,calibration,id
5,14,8,5000009,1.207151252479641,23,calibration,id
5,14,9,5000009,1.207151252479641,23,calibration,id
5,14,10,5000009,1.207151252479641,23,calibration,id
5,14,11,5000009,1.207151252479641,23,calibration,id
5,14,12,5000009,1.207151252479641,23,calibration,id
5,14,13,5000009,1.207151252479641,23,calibration,id
5,14,14,5000009,1.207151252479641,23,calibration,id
5,14,15,5000009,1.207151252479641,23,calibration,id
5,17,0,5000010,1.1630694510836692,22,calibration,id
5,17,1,5000010,1.1630694510836692,22,calibration,id
5,17,2,5000010,1.1630694510836692,22,calibration,id
5,17,3,5000010,1.1630694510836692,22,calibration,id
5,17,4,5000010,1.1630694510836692,22,calibration,id
5,17,5,5000010,1.1630694510836692,22,calibration,id
5,17,6,5000010,1.1630694510836692,22,calibration,id
5,17,7,5000010,1.1630694510836692,22,calibration,id
5,17,8,5000010,1.1630694510836692,22,calibration,id
5,17,9,5000010,1.1630694510836692,22,calibration,id
5,17,10,5000010,1.1630694510836692,22,calibration,id
5,17,11,5000010,1.1630694510836692,22,calibration,id
5,17,12,5000010,1.1630694510836692,22,calibration,id
5,17,13,5000010,1.1630694510836692,22,calibration,id
5,17,14,5000010,1.1630694510836692,22,calibration,id
5,17,15,5000010,1.1630694510836692,22,calibration,id
5,17,0,5000011,0.6827376875765577,18,calibration,id
5,17,1,5000011,0.6827376875765577,18,calibration,id
5,17,2,5000011,0.6827376875765577,18,calibration,id
5,17,3,5000011,0.6827376875765577,18,calibration,id
5,17,4,5000011,0.6827376875765577,18,calibration,id
5,17,5,5000011,0.6827376875765577,18,calibration,id
5,17,6,5000011,0.6827376875765577,18,calibration,id
5,17,7,5000011,0.6827376875765577,18,calibration,id
5,17,8,5000011,0.6827376875765577,18,calibration,id
5,17,9,5000011,0.6827376875765577,18,calibration,id
5,17,10,5000011,0.6827376875765577,18,calibration,id
5,17,11,5000011,0.6827376875765577,18,calibration,id
5,17,12,5000011,0.6827376875765577,18,calibration,id
5,17,13,5000011,0.6827376875765577,18,calibration,id
5,17,14,5000011,0.6827376875765577,18,calibration,id
5,17,15,5000011,0.6827376875765577,18,calibration,id
5,17,0,5000012,1.68602994946277,25,calibration,id
5,17,1,5000012,1.68602994946277,25,calibration,id
5,17,2,5000012,1.68602994946277,25,calibration,id
5,17,3,5000012,1.68602994946277,25,calibration,id
5,17,4,5000012,1.68602994946277,25,calibration,id
5,17,5,5000012,1.68602994946277,25,calibration,id
5,17,6,5000012,1.68602994946277,25,calibration,id
5,17,7,5000012,1.68602994946277,25,calibration,id
5,17,8,5000012,1.68602994946277,25,calibration,id
5,17,9,5000012,1.68602994946277,25,calibration,id
5,17,10,5000012,1.68602994946277,25,calibration,id
5,17,11,5000012,1.68602994946277,25,calibration,id
5,17,12,5000012,1.68602994946277,25,calibration,id
5,17,13,5000012,1.68602994946277,25,calibration,id
5,17,14,5000012,1.68602994946277,25,calibration,id
5,17,15,5000012,1.68602994946277,25,calibration,id
5,18,0,5000013,0.7908173503654502,13,calibration,id
5,18,1,5000013,0.7908173503654502,13,calibration,id
5,18,2,5000013,0.7908173503654502,13,calibration,id
5,18,3,5000013,0.7908173503654502,13,calibration,id
5,18,4,5000013,0.7908173503654502,13,calibration,id
5,18,5,5000013,0.7908173503654502,13,calibration,id
5,18,6,5000013,0.7908173503654502,13,calibration,id
5,18,7,5000013,0.7908173503654502,13,calibration,id
5,18,8,5000013,0.7908173503654502,13,calibration,id
5,18,9,5000013,0.7908173503654502,13,calibration,id
5,18,10,5000013,0.7908173503654502,13,calibration,id
5,18,11,5000013,0.7908173503654502,13,calibration,id
5,18,12,5000013,0.7908173503654502,13,calibration,id
5,18,13,5000013,0.7908173503654502,13,calibration,id
5,18,14,5000013,0.7908173503654502,13,calibration,id
5,18,15,5000013,0.7908173503654502,13,calibration,id
5,23,0,5000014,3.45402993549979,64,calibration,id
5,23,1,5000014,3.45402993549979,64,calibration,id
5,23,2,5000014,3.45402993549979,64,calibration,id
5,23,3,5000014,3.45402993549979,64,calibration,id
5,23,4,5000014,3.45402993549979,64,calibration,id
5,23,5,5000014,3.45402993549979,64,calibration,id
5,23,6,5000014,3.45402993549979,64,calibration,id
5,23,7,5000014,3.45402993549979,64,calibration,id
5,23,8,5000014,3.45402993549979,64,calibration,id
5,23,9,5000014,3.45402993549979,64,calibration,id
5,23,10,5000014,3.45402993549979,64,calibration,id
5,23,11,5000014,3.45402993549979,64,calibration,id
5,23,12,5000014,3.45402993549979,64,calibration,id
5,23,13,5000014,3.45402993549979,64,calibration,id
5,23,14,5000014,3.45402993549979,64,calibration,id
5,23,15,5000014,3.45402993549979,64,calibration,id
5,23,0,5000015,1.1503030449121812,64,calibration,id
5,23,1,5000015,1.1503030449121812,64,calibration,id
5,23,2,5000015,1.1503030449121812,64,calibration,id
5,23,3,5000015,1.1503030449121812,64,calibration,id
5,23,4,5000015,1.1503030449121812,64,calibration,id
5,23,5,5000015,1.1503030449121812,64,calibration,id
5,23,6,5000015,1.1503030449121812,64,calibration,id
5,23,7,5000015,1.1503030449121812,64,calibration,id
5,23,8,5000015,1.1503030449121812,64,calibration,id
5,23,9,5000015,1.1503030449121812,64,calibration,id
5,23,10,5000015,1.1503030449121812,64,calibration,id
5,23,11,5000015,1.1503030449121812,64,calibration,id
5,23,12,5000015,1.1503030449121812,64,calibration,id
5,23,13,5000015,1.1503030449121812,64,calibration,id
5,23,14,5000015,1.1503030449121812,64,calibration,id
5,23,15,5000015,1.1503030449121812,64,calibration,id
5,26,0,5000016,1.4374173706575832,25,calibration,id
5,26,1,5000016,1.4374173706575832,25,calibration,id
5,26,2,5000016,1.4374173706575832,25,calibration,id
5,26,3,5000016,1.4374173706575832,25,calibration,id
5,26,4,5000016,1.4374173706575832,25,calibration,id
5,26,5,5000016,1.4374173706575832,25,calibration,id
5,26,6,5000016,1.4374173706575832,25,calibration,id
5,26,7,5000016,1.4374173706575832,25,calibration,id
5,26,8,5000016,1.4374173706575832,25,calibration,id
5,26,9,5000016,1.4374173706575832,25,calibration,id
5,26,10,5000016,1.4374173706575832,25,calibration,id
5,26,11,5000016,1.4374173706575832,25,calibration,id
5,26,12,5000016,1.4374173706575832,25,calibration,id
5,26,13,5000016,1.4374173706575832,25,calibration,id
5,26,14,5000016,1.4374173706575832,25,calibration,id
5,26,15,5000016,1.4374173706575832,25,calibration,id
5,28,0,5000017,0.5674077961836306,29,calibration,id
5,28,1,5000017,0.5674077961836306,29,calibration,id
5,28,2,5000017,0.5674077961836306,29,calibration,id
5,28,3,5000017,0.5674077961836306,29,calibration,id
5,28,4,5000017,0.5674077961836306,29,calibration,id
5,28,5,5000017,0.5674077961836306,29,calibration,id
5,28,6,5000017,0.5674077961836306,29,calibration,id
5,28,7,5000017,0.5674077961836306,29,calibration,id
5,28,8,5000017,0.5674077961836306,29,calibration,id
5,28,9,5000017,0.5674077961836306,29,calibration,id
5,28,10,5000017,0.5674077961836306,29,calibration,id
5,28,11,5000017,0.5674077961836306,29,calibration,id
5,28,12,5000017,0.5674077961836306,29,calibration,id
5,28,13,5000017,0.5674077961836306,29,calibration,id
5,28,14,5000017,0.5674077961836306,29,calibration,id
5,28,15,5000017,0.5674077961836306,29,calibration,id
5,29,0,5000018,2.682257076090871,40,calibration,id
5,29,1,5000018,2.682257076090871,40,calibration,id
5,29,2,5000018,2.682257076090871,40,calibration,id
5,29,3,5000018,2.682257076090871,40,calibration,id
5,29,4,5000018,2.682257076090871,40,calibration,id
5,29,5,5000018,2.682257076090871,40,calibration,id
5,29,6,5000018,2.682257076090871,40,calibration,id
5,29,7,5000018,2.682257076090871,40,calibration,id
5,29,8,5000018,2.682257076090871,40,calibration,id
5,29,9,5000018,2.682257076090871,40,calibration,id
5,29,10,5000018,2.682257076090871,40,calibration,id
5,29,11,5000018,2.682257076090871,40,calibration,id
5,29,12,5000018,2.682257076090871,40,calibration,id
5,29,13,5000018,2.682257076090871,40,calibration,id
5,29,14,5000018,2.682257076090871,40,calibration,id
5,29,15,5000018,2.682257076090871,40,calibration,id
5,34,0,5000019,1.8029059883295795,58,calibration,id
5,34,1,5000019,1.8029059883295795,58,calibration,id
5,34,2,5000019,1.8029059883295795,58,calibration,id
5,34,3,5000019,1.8029059883295795,58,calibration,id
5,34,4,5000019,1.8029059883295795,58,calibration,id
5,34,5,5000019,1.8029059883295795,58,calibration,id
5,34,6,5000019,1.8029059883295795,58,calibration,id
5,34,7,5000019,1.8029059883295795,58,calibration,id
5,34,8,5000019,1.8029059883295795,58,calibration,id
5,34,9,5000019,1.8029059883295795,58,calibration,id
5,34,10,5000019,1.8029059883295795,58,calibration,id
5,34,11,5000019,1.8029059883295795,58,calibration,id
5,34,12,5000019,1.8029059883295795,58,calibration,id
5,34,13,5000019,1.8029059883295795,58,calibration,id
5,34,14,5000019,1.8029059883295795,58,calibration,id
5,34,15,5000019,1.8029059883295795,58,calibration,id
5,36,0,5000020,3.2513359272974376,78,calibration,id
5,36,1,5000020,3.2513359272974376,78,calibration,id
5,36,2,5000020,3.2513359272974376,78,calibration,id
5,36,3,5000020,3.2513359272974376,78,calibration,id
5,36,4,5000020,3.2513359272974376,78,calibration,id
5,36,5,5000020,3.2513359272974376,78,calibration,id
5,36,6,5000020,3.2513359272974376,78,calibration,id
5,36,7,5000020,3.2513359272974376,78,calibration,id
5,36,8,5000020,3.2513359272974376,78,calibration,id
5,36,9,5000020,3.2513359272974376,78,calibration,id
5,36,10,5000020,3.2513359272974376,78,calibration,id
5,36,11,5000020,3.2513359272974376,78,calibration,id
5,36,12,5000020,3.2513359272974376,78,calibration,id
5,36,13,5000020,3.2513359272974376,78,calibration,id
5,36,14,5000020,3.2513359272974376,78,calibration,id
5,36,15,5000020,3.2513359272974376,78,calibration,id
5,36,0,5000021,1.1066613163225183,52,calibration,id
5,36,1,5000021,1.1066613163225183,52,calibration,id
5,36,2,5000021,1.1066613163225183,52,calibration,id
5,36,3,5000021,1.1066613163225183,52,calibration,id
5,36,4,5000021,1.1066613163225183,52,calibration,id
5,36,5,5000021,1.1066613163225183,52,calibration,id
5,36,6,5000021,1.1066613163225183,52,calibration,id
5,36,7,5000021,1.1066613163225183,52,calibration,id
5,36,8,5000021,1.1066613163225183,52,calibration,id
5,36,9,5000021,1.1066613163225183,52,calibration,id
5,36,10,5000021,1.1066613163225183,52,calibration,id
5,36,11,5000021,1.1066613163225183,52,calibration,id
5,36,12,5000021,1.1066613163225183,52,calibration,id
5,36,13,5000021,1.1066613163225183,52,calibration,id
5,36,14,5000021,1.1066613163225183,52,calibration,id
5,36,15,5000021,1.1066613163225183,52,calibration,id
5,36,0,5000022,2.180228133469012,85,calibration,id
5,36,1,5000022,2.180228133469012,85,calibration,id
5,36,2,5000022,2.180228133469012,85,calibration,id
5,36,3,5000022,2.180228133469012,85,calibration,id
5,36,4,5000022,2.180228133469012,85,calibration,id
5,36,5,5000022,2.180228133469012,85,calibration,id
5,36,6,5000022,2.180228133469012,85,calibration,id
5,36,7,5000022,2.180228133469012,85,calibration,id
5,36,8,5000022,2.180228133469012,85,calibration,id
5,36,9,5000022,2.180228133469012,85,calibration,id
5,36,10,5000022,2.180228133469012,85,calibration,id
5,36,11,5000022,2.180228133469012,85,calibration,id
5,36,12,5000022,2.180228133469012,85,calibration,id
5,36,13,5000022,2.180228133469012,85,calibration,id
5,36,14,5000022,2.180228133469012,85,calibration,id
5,36,15,5000022,2.180228133469012,85,calibration,id
5,39,0,5000023,2.7030363401827793,91,calibration,id
5,39,1,5000023,2.7030363401827793,91,calibration,id
5,39,2,5000023,2.7030363401827793,91,calibration,id
5,39,3,5000023,2.7030363401827793,91,calibration,id
5,39,4,5000023,2.7030363401827793,91,calibration,id
5,39,5,5000023,2.7030363401827793,91,calibration,id
5,39,6,5000023,2.7030363401827793,91,calibration,id
5,39,7,5000023,2.7030363401827793,91,calibration,id
5,39,8,5000023,2.7030363401827793,91,calibration,id
5,39,9,5000023,2.7030363401827793,91,calibration,id
5,39,10,5000023,2.7030363401827793,91,calibration,id
5,39,11,5000023,2.7030363401827793,91,calibration,id
5,39,12,5000023,2.7030363401827793,91,calibration,id
5,39,13,5000023,2.7030363401827793,91,calibration,id
5,39,14,5000023,2.7030363401827793,91,calibration,id
5,39,15,5000023,2.7030363401827793,91,calibration,id
5,44,0,5000024,0.7360065622063058,30,calibration,id
5,44,1,5000024,0.7360065622063058,30,calibration,id
5,44,2,5000024,0.7360065622063058,30,calibration,id
5,44,3,5000024,0.7360065622063058,30,calibration,id
5,44,4,5000024,0.7360065622063058,30,calibration,id
5,44,5,5000024,0.7360065622063058,30,calibration,id
5,44,6,5000024,0.7360065622063058,30,calibration,id
5,44,7,5000024,0.7360065622063058,30,calibration,id
5,44,8,5000024,0.7360065622063058,30,calibration,id
5,44,9,5000024,0.7360065622063058,30,calibration,id
5,44,10,5000024,0.7360065622063058,30,calibration,id
5,44,11,5000024,0.7360065622063058,30,calibration,id
5,44,12,5000024,0.7360065622063058,30,calibration,id
5,44,13,5000024,0.7360065622063058,30,calibration,id
5,44,14,5000024,0.7360065622063058,30,calibration,id
5,44,15,5000024,0.7360065622063058,30,calibration,id
5,45,0,5000025,0.7902256213888929,26,calibration,id
5,45,1,5000025,0.7902256213888929,26,calibration,id
5,45,2,5000025,0.7902256213888929,26,calibration,id
5,45,3,5000025,0.7902256213888929,26,calibration,id
5,45,4,5000025,0.7902256213888929,26,calibration,id
5,45,5,5000025,0.7902256213888929,26,calibration,id
5,45,6,5000025,0.7902256213888929,26,calibration,id
5,45,7,5000025,0.7902256213888929,26,calibration,id
5,45,8,5000025,0.7902256213888929,26,calibration,id
5,45,9,5000025,0.7902256213888929,26,calibration,id
5,45,10,5000025,0.7902256213888929,26,calibration,id
5,45,11,5000025,0.7902256213888929,26,calibration,id
5,45,12,5000025,0.7902256213888929,26,calibration,id
5,45,13,5000025,0.7902256213888929,26,calibration,id
5,45,14,5000025,0.7902256213888929,26,calibration,id
5,45,15,5000025,0.7902256213888929,26,calibration,id
5,45,0,5000026,0.5760872007540566,22,calibration,id
5,45,1,5000026,0.5760872007540566,22,calibration,id
5,45,2,5000026,0.5760872007540566,22,calibration,id
5,45,3,5000026,0.5760872007540566,22,calibration,id
5,45,4,5000026,0.5760872007540566,22,calibration,id
5,45,5,5000026,0.5760872007540566,22,calibration,id
5,45,6,5000026,0.5760872007540566,22,calibration,id
5,45,7,5000026,0.5760872007540566,22,calibration,id
5,45,8,5000026,0.5760872007540566,22,calibration,id
5,45,9,5000026,0.5760872007540566,22,calibration,id
5,45,10,5000026,0.5760872007540566,22,calibration,id
5,45,11,5000026,0.5760872007540566,22,calibration,id
5,45,12,5000026,0.5760872007540566,22,calibration,id
5,45,13,5000026,0.5760872007540566,22,calibration,id
5,45,14,5000026,0.5760872007540566,22,calibration,id
5,45,15,5000026,0.5760872007540566,22,calibration,id
5,46,0,5000027,0.6099053948072601,25,calibration,id
5,46,1,5000027,0.6099053948072601,25,calibration,id
5,46,2,5000027,0.6099053948072601,25,calibration,id
5,46,3,5000027,0.6099053948072601,25,calibration,id
5,46,4,5000027,0.6099053948072601,25,calibration,id
5,46,5,5000027,0.6099053948072601,25,calibration,id
5,46,6,5000027,0.6099053948072601,25,calibration,id
5,46,7,5000027,0.6099053948072601,25,calibration,id
5,46,8,5000027,0.6099053948072601,25,calibration,id
5,46,9,5000027,0.6099053948072601,25,calibration,id
5,46,10,5000027,0.6099053948072601,25,calibration,id
5,46,11,5000027,0.6099053948072601,25,calibration,id
5,46,12,5000027,0.6099053948072601,25,calibration,id
5,46,13,5000027,0.6099053948072601,25,calibration,id
5,46,14,5000027,0.6099053948072601,25,calibration,id
5,46,15,5000027,0.6099053948072601,25,calibration,id
5,46,0,5000028,2.8161877991123307,92,calibration,id
5,46,1,5000028,2.8161877991123307,92,calibration,id
5,46,2,5000028,2.8161877991123307,92,calibration,id
5,46,3,5000028,2.8161877991123307,92,calibration,id
5,46,4,5000028,2.8161877991123307,92,calibration,id
5,46,5,5000028,2.8161877991123307,92,calibration,id
5,46,6,5000028,2.8161877991123307,92,calibration,id
5,46,7,5000028,2.8161877991123307,92,calibration,id
5,46,8,5000028,2.8161877991123307,92,calibration,id
5,46,9,5000028,2.8161877991123307,92,calibration,id
5,46,10,5000028,2.8161877991123307,92,calibration,id
5,46,11,5000028,2.8161877991123307,92,calibration,id
5,46,12,5000028,2.8161877991123307,92,calibration,id
5,46,13,5000028,2.8161877991123307,92,calibration,id
5,46,14,5000028,2.8161877991123307,92,calibration,id
5,46,15,5000028,2.8161877991123307,92,calibration,id
5,49,0,5000029,1.577457444179459,57,calibration,id
5,49,1,5000029,1.577457444179459,57,calibration,id
5,49,2,5000029,1.577457444179459,57,calibration,id
5,49,3,5000029,1.577457444179459,57,calibration,id
5,49,4,5000029,1.577457444179459,57,calibration,id
5,49,5,5000029,1.577457444179459,57,calibration,id
5,49,6,5000029,1.577457444179459,57,calibration,id
5,49,7,5000029,1.577457444179459,57,calibration,id
5,49,8,5000029,1.577457444179459,57,calibration,id
5,49,9,5000029,1.577457444179459,57,calibration,id
5,49,10,5000029,1.577457444179459,57,calibration,id
5,49,11,5000029,1.577457444179459,57,calibration,id
5,49,12,5000029,1.577457444179459,57,calibration,id
5,49,13,5000029,1.577457444179459,57,calibration,id
5,49,14,5000029,1.577457444179459,57,calibration,id
5,49,15,5000029,1.577457444179459,57,calibration,id
